# receptors_by_type.csv -- postsynaptic response class per (MaleCNS v1.0 type, transmitter), built by
# scripts/build_receptor_table.py from flyverse/data/expression_{ozel2021,davis2020,central,kurmangaliyev2020}.csv and the
# matching type maps (Özel 2021 GSE142787; Davis 2020 GSE116969 CC BY 4.0; Davie 2018 GSE107451; Fly Cell Atlas 2022 head;
# Kurmangaliyev 2020 GSE156455, pupal 96 h APF). Full rules and coverage: docs/audits/receptor_rules.md.
# Receptor groups: acetylcholine fast + nAChR alpha1-7/beta1-3, slow + mAChR-A (Gq) / slow - mAChR-B (Gi); gaba fast - Rdl/Lcch3/Grd,
# slow - GABA-B-R1/2/3; glutamate fast - GluClalpha, fast + KaiR1D/GluRIA/GluRIB/Nmdar1+Nmdar2, slow - mGluR; histamine fast -
# HisCl1/ort; dopamine slow + Dop1R1/Dop1R2/DopEcR, slow - Dop2R; octopamine slow + Oamb/Octbeta1-3R, slow - Octalpha2R;
# serotonin slow + 5-HT2A/2B/7, slow - 5-HT1A/1B. Group present = any member gene on (NMDA needs both Nmdar1 and Nmdar2);
# group level = sum of the on-members' levels (TPM; expm1 of the log-mean for the 10x sources); gain class = none if absent,
# else tertile (low/mid/high) of the group level among the source's neuronal profiles where the group is present (quantiles
# within source, NOT linear expression). *_pos_lead / *_neg_lead = the on-member with the largest level.
# fast_sign / slow_sign: +1 / -1 / 0 = none. *_pos_class / *_neg_class: classes of the + and - groups; *_net: sign of the
# larger class, 'mixed' if equal (then *_sign keeps the NT_SIGN prior for fast, 0 for slow), 'none' if both absent;
# *_gain_class: class of the winning group. *_abs columns: the same under the absolute rule (larger summed level, 2-fold
# margin, else mixed). fast_*_nonmda: the class rule with the glutamate fast + group restricted to KaiR1D/GluRIA/GluRIB
# (Nmdar2 is 102-1,073 TPM with P(on) = 1 in every non-photoreceptor neuronal QC-pass Davis row); identical to the plain
# columns for the other transmitters. KaiR1D = CG3822 in every source.
# tier / source / source_name / qc: the profile deciding the row. Candidates: the best row per source (best tier, QC pass
# first, then the row pooling the fewest types, then name), ranked davis2020 > ozel2021 > kurmangaliyev2020 > fca2022 >
# davie2018 at equal tier / QC; the best-ranked is the primary (primary_source / primary_tier). Selection rule (round 2):
# the primary decides unless its fast group for the transmitter is 'none' and another source has it on -- a single-
# nucleus (fca2022 / davie2018) 'none' is replaced by the best whole-cell (davis2020 / ozel2021 / kurmangaliyev2020)
# profile with the group on (fast_selection = group_on_override:<source>); any other such disagreement keeps the primary
# but falls back to NT_SIGN: fast_net = none_contested, fast_sign = the prior, fast_gain_class = none (factor 1); a
# 'none' carried by a single source falls back the same way (fast_net = none_single_source). A silencing (fast_sign 0)
# therefore needs every source profiling the type to agree and at least two of them. fast_selection_nonmda /
# source_nonmda: the same for the nonmda variant (selected separately). n_sources: candidate sources for the type.
# pool_mixed: the profile is a pooled cluster whose member types carry mixed model transmitter labels (a class prior, not
# a per-type measurement); alt_sources: the other candidates' net calls. Rows '<nt=...>' are the Davis 2020 ChAT / Gad1 /
# VGlut whole-class baselines (tier class), used only with edge_lookup(nt_class_fallback=True).
malecns_type,transmitter,fast_sign,fast_gain_class,fast_pos_class,fast_neg_class,fast_net,fast_pos_lead,fast_neg_lead,fast_sign_abs,fast_gain_class_abs,fast_net_abs,fast_sign_nonmda,fast_gain_class_nonmda,fast_pos_class_nonmda,fast_net_nonmda,fast_pos_lead_nonmda,slow_sign,slow_gain_class,slow_pos_class,slow_neg_class,slow_net,slow_pos_lead,slow_neg_lead,slow_sign_abs,slow_gain_class_abs,slow_net_abs,tier,source,source_name,qc,pool_mixed,fast_selection,fast_selection_nonmda,source_nonmda,primary_source,primary_tier,n_sources,n_cells,superclass,in_syn_W,receptor_groups,fast_pos_val,fast_neg_val,slow_pos_val,slow_neg_val,alt_sources
SMP142,serotonin,0,none,none,none,none_single_source,,,0,none,none_single_source,0,none,none,none_single_source,,-1,high,none,high,-1,,5-HT1A,-1,high,-1,class,davie2018,Serotonergic,pass,False,none_single_source,none_single_source,davie2018,davie2018,class,1,2,cb_intrinsic,5279,5-HT2/7:off;5-HT1:high,0.0,0.0,0.0,2.563,
SMP145,acetylcholine,1,mid,mid,none,+1,nAChRalpha6,,1,mid,+1,1,mid,mid,+1,nAChRalpha6,1,high,high,none,+1,mAChR-A,,1,high,+1,class,davie2018,Serotonergic,pass,False,primary,primary,davie2018,davie2018,class,1,2,cb_intrinsic,5112,nAChR:mid;mAChR-A:high;mAChR-B:off,28.321,0.0,1.276,0.0,
SMP145,gaba,-1,mid,none,mid,-1,,Rdl,-1,mid,-1,-1,mid,none,-1,,-1,mid,none,mid,-1,,GABA-B-R1,-1,mid,-1,class,davie2018,Serotonergic,pass,False,primary,primary,davie2018,davie2018,class,1,2,cb_intrinsic,5112,GABA-A:mid;GABA-B:mid,0.0,16.683,0.0,2.052,
SMP145,glutamate,-1,mid,mid,mid,mixed,GluRIB,GluClalpha,-1,mid,mixed,-1,mid,mid,mixed,GluRIB,-1,low,none,low,-1,,mGluR,-1,low,-1,class,davie2018,Serotonergic,pass,False,primary,primary,davie2018,davie2018,class,1,2,cb_intrinsic,5112,GluCl:mid;iGluR:mid;mGluR:low,1.748,2.806,0.0,0.427,
SMP145,histamine,-1,none,none,none,none_single_source,,,-1,none,none_single_source,-1,none,none,none_single_source,,0,none,none,none,none,,,0,none,none,class,davie2018,Serotonergic,pass,False,none_single_source,none_single_source,davie2018,davie2018,class,1,2,cb_intrinsic,5112,HisCl:off,0.0,0.0,0.0,0.0,
SMP145,dopamine,0,none,none,none,none_single_source,,,0,none,none_single_source,0,none,none,none_single_source,,-1,high,mid,high,-1,DopEcR,Dop2R,-1,high,-1,class,davie2018,Serotonergic,pass,False,none_single_source,none_single_source,davie2018,davie2018,class,1,2,cb_intrinsic,5112,Dop1R/DopEcR:mid;Dop2R:high,0.0,0.0,3.071,17.495,
SMP145,octopamine,0,none,none,none,none_single_source,,,0,none,none_single_source,0,none,none,none_single_source,,0,mid,mid,mid,mixed,Octbeta2R,Octalpha2R,1,mid,+1,class,davie2018,Serotonergic,pass,False,none_single_source,none_single_source,davie2018,davie2018,class,1,2,cb_intrinsic,5112,Oamb/Octbeta:mid;Octalpha2R:mid,0.0,0.0,2.589,1.187,
SMP145,serotonin,0,none,none,none,none_single_source,,,0,none,none_single_source,0,none,none,none_single_source,,-1,high,none,high,-1,,5-HT1A,-1,high,-1,class,davie2018,Serotonergic,pass,False,none_single_source,none_single_source,davie2018,davie2018,class,1,2,cb_intrinsic,5112,5-HT2/7:off;5-HT1:high,0.0,0.0,0.0,2.563,
SMP384,acetylcholine,1,mid,mid,none,+1,nAChRalpha6,,1,mid,+1,1,mid,mid,+1,nAChRalpha6,1,high,high,none,+1,mAChR-A,,1,high,+1,class,davie2018,Serotonergic,pass,False,primary,primary,davie2018,davie2018,class,1,2,cb_intrinsic,7251,nAChR:mid;mAChR-A:high;mAChR-B:off,28.321,0.0,1.276,0.0,
SMP384,gaba,-1,mid,none,mid,-1,,Rdl,-1,mid,-1,-1,mid,none,-1,,-1,mid,none,mid,-1,,GABA-B-R1,-1,mid,-1,class,davie2018,Serotonergic,pass,False,primary,primary,davie2018,davie2018,class,1,2,cb_intrinsic,7251,GABA-A:mid;GABA-B:mid,0.0,16.683,0.0,2.052,
SMP384,glutamate,-1,mid,mid,mid,mixed,GluRIB,GluClalpha,-1,mid,mixed,-1,mid,mid,mixed,GluRIB,-1,low,none,low,-1,,mGluR,-1,low,-1,class,davie2018,Serotonergic,pass,False,primary,primary,davie2018,davie2018,class,1,2,cb_intrinsic,7251,GluCl:mid;iGluR:mid;mGluR:low,1.748,2.806,0.0,0.427,
SMP384,histamine,-1,none,none,none,none_single_source,,,-1,none,none_single_source,-1,none,none,none_single_source,,0,none,none,none,none,,,0,none,none,class,davie2018,Serotonergic,pass,False,none_single_source,none_single_source,davie2018,davie2018,class,1,2,cb_intrinsic,7251,HisCl:off,0.0,0.0,0.0,0.0,
SMP384,dopamine,0,none,none,none,none_single_source,,,0,none,none_single_source,0,none,none,none_single_source,,-1,high,mid,high,-1,DopEcR,Dop2R,-1,high,-1,class,davie2018,Serotonergic,pass,False,none_single_source,none_single_source,davie2018,davie2018,class,1,2,cb_intrinsic,7251,Dop1R/DopEcR:mid;Dop2R:high,0.0,0.0,3.071,17.495,
SMP384,octopamine,0,none,none,none,none_single_source,,,0,none,none_single_source,0,none,none,none_single_source,,0,mid,mid,mid,mixed,Octbeta2R,Octalpha2R,1,mid,+1,class,davie2018,Serotonergic,pass,False,none_single_source,none_single_source,davie2018,davie2018,class,1,2,cb_intrinsic,7251,Oamb/Octbeta:mid;Octalpha2R:mid,0.0,0.0,2.589,1.187,
SMP384,serotonin,0,none,none,none,none_single_source,,,0,none,none_single_source,0,none,none,none_single_source,,-1,high,none,high,-1,,5-HT1A,-1,high,-1,class,davie2018,Serotonergic,pass,False,none_single_source,none_single_source,davie2018,davie2018,class,1,2,cb_intrinsic,7251,5-HT2/7:off;5-HT1:high,0.0,0.0,0.0,2.563,
SMP385,acetylcholine,1,mid,mid,none,+1,nAChRalpha6,,1,mid,+1,1,mid,mid,+1,nAChRalpha6,1,high,high,none,+1,mAChR-A,,1,high,+1,class,davie2018,Serotonergic,pass,False,primary,primary,davie2018,davie2018,class,1,2,cb_intrinsic,7598,nAChR:mid;mAChR-A:high;mAChR-B:off,28.321,0.0,1.276,0.0,
SMP385,gaba,-1,mid,none,mid,-1,,Rdl,-1,mid,-1,-1,mid,none,-1,,-1,mid,none,mid,-1,,GABA-B-R1,-1,mid,-1,class,davie2018,Serotonergic,pass,False,primary,primary,davie2018,davie2018,class,1,2,cb_intrinsic,7598,GABA-A:mid;GABA-B:mid,0.0,16.683,0.0,2.052,
SMP385,glutamate,-1,mid,mid,mid,mixed,GluRIB,GluClalpha,-1,mid,mixed,-1,mid,mid,mixed,GluRIB,-1,low,none,low,-1,,mGluR,-1,low,-1,class,davie2018,Serotonergic,pass,False,primary,primary,davie2018,davie2018,class,1,2,cb_intrinsic,7598,GluCl:mid;iGluR:mid;mGluR:low,1.748,2.806,0.0,0.427,
SMP385,histamine,-1,none,none,none,none_single_source,,,-1,none,none_single_source,-1,none,none,none_single_source,,0,none,none,none,none,,,0,none,none,class,davie2018,Serotonergic,pass,False,none_single_source,none_single_source,davie2018,davie2018,class,1,2,cb_intrinsic,7598,HisCl:off,0.0,0.0,0.0,0.0,
SMP385,dopamine,0,none,none,none,none_single_source,,,0,none,none_single_source,0,none,none,none_single_source,,-1,high,mid,high,-1,DopEcR,Dop2R,-1,high,-1,class,davie2018,Serotonergic,pass,False,none_single_source,none_single_source,davie2018,davie2018,class,1,2,cb_intrinsic,7598,Dop1R/DopEcR:mid;Dop2R:high,0.0,0.0,3.071,17.495,
SMP385,octopamine,0,none,none,none,none_single_source,,,0,none,none_single_source,0,none,none,none_single_source,,0,mid,mid,mid,mixed,Octbeta2R,Octalpha2R,1,mid,+1,class,davie2018,Serotonergic,pass,False,none_single_source,none_single_source,davie2018,davie2018,class,1,2,cb_intrinsic,7598,Oamb/Octbeta:mid;Octalpha2R:mid,0.0,0.0,2.589,1.187,
SMP385,serotonin,0,none,none,none,none_single_source,,,0,none,none_single_source,0,none,none,none_single_source,,-1,high,none,high,-1,,5-HT1A,-1,high,-1,class,davie2018,Serotonergic,pass,False,none_single_source,none_single_source,davie2018,davie2018,class,1,2,cb_intrinsic,7598,5-HT2/7:off;5-HT1:high,0.0,0.0,0.0,2.563,
SMP503,acetylcholine,1,mid,mid,none,+1,nAChRalpha6,,1,mid,+1,1,mid,mid,+1,nAChRalpha6,1,high,high,none,+1,mAChR-A,,1,high,+1,class,davie2018,Serotonergic,pass,False,primary,primary,davie2018,davie2018,class,1,2,cb_intrinsic,9151,nAChR:mid;mAChR-A:high;mAChR-B:off,28.321,0.0,1.276,0.0,
SMP503,gaba,-1,mid,none,mid,-1,,Rdl,-1,mid,-1,-1,mid,none,-1,,-1,mid,none,mid,-1,,GABA-B-R1,-1,mid,-1,class,davie2018,Serotonergic,pass,False,primary,primary,davie2018,davie2018,class,1,2,cb_intrinsic,9151,GABA-A:mid;GABA-B:mid,0.0,16.683,0.0,2.052,
SMP503,glutamate,-1,mid,mid,mid,mixed,GluRIB,GluClalpha,-1,mid,mixed,-1,mid,mid,mixed,GluRIB,-1,low,none,low,-1,,mGluR,-1,low,-1,class,davie2018,Serotonergic,pass,False,primary,primary,davie2018,davie2018,class,1,2,cb_intrinsic,9151,GluCl:mid;iGluR:mid;mGluR:low,1.748,2.806,0.0,0.427,
SMP503,histamine,-1,none,none,none,none_single_source,,,-1,none,none_single_source,-1,none,none,none_single_source,,0,none,none,none,none,,,0,none,none,class,davie2018,Serotonergic,pass,False,none_single_source,none_single_source,davie2018,davie2018,class,1,2,cb_intrinsic,9151,HisCl:off,0.0,0.0,0.0,0.0,
SMP503,dopamine,0,none,none,none,none_single_source,,,0,none,none_single_source,0,none,none,none_single_source,,-1,high,mid,high,-1,DopEcR,Dop2R,-1,high,-1,class,davie2018,Serotonergic,pass,False,none_single_source,none_single_source,davie2018,davie2018,class,1,2,cb_intrinsic,9151,Dop1R/DopEcR:mid;Dop2R:high,0.0,0.0,3.071,17.495,
SMP503,octopamine,0,none,none,none,none_single_source,,,0,none,none_single_source,0,none,none,none_single_source,,0,mid,mid,mid,mixed,Octbeta2R,Octalpha2R,1,mid,+1,class,davie2018,Serotonergic,pass,False,none_single_source,none_single_source,davie2018,davie2018,class,1,2,cb_intrinsic,9151,Oamb/Octbeta:mid;Octalpha2R:mid,0.0,0.0,2.589,1.187,
SMP503,serotonin,0,none,none,none,none_single_source,,,0,none,none_single_source,0,none,none,none_single_source,,-1,high,none,high,-1,,5-HT1A,-1,high,-1,class,davie2018,Serotonergic,pass,False,none_single_source,none_single_source,davie2018,davie2018,class,1,2,cb_intrinsic,9151,5-HT2/7:off;5-HT1:high,0.0,0.0,0.0,2.563,
SMP588,acetylcholine,1,mid,mid,none,+1,nAChRalpha6,,1,mid,+1,1,mid,mid,+1,nAChRalpha6,1,high,high,none,+1,mAChR-A,,1,high,+1,class,davie2018,Serotonergic,pass,False,primary,primary,davie2018,davie2018,class,1,4,cb_intrinsic,6863,nAChR:mid;mAChR-A:high;mAChR-B:off,28.321,0.0,1.276,0.0,
SMP588,gaba,-1,mid,none,mid,-1,,Rdl,-1,mid,-1,-1,mid,none,-1,,-1,mid,none,mid,-1,,GABA-B-R1,-1,mid,-1,class,davie2018,Serotonergic,pass,False,primary,primary,davie2018,davie2018,class,1,4,cb_intrinsic,6863,GABA-A:mid;GABA-B:mid,0.0,16.683,0.0,2.052,
SMP588,glutamate,-1,mid,mid,mid,mixed,GluRIB,GluClalpha,-1,mid,mixed,-1,mid,mid,mixed,GluRIB,-1,low,none,low,-1,,mGluR,-1,low,-1,class,davie2018,Serotonergic,pass,False,primary,primary,davie2018,davie2018,class,1,4,cb_intrinsic,6863,GluCl:mid;iGluR:mid;mGluR:low,1.748,2.806,0.0,0.427,
SMP588,histamine,-1,none,none,none,none_single_source,,,-1,none,none_single_source,-1,none,none,none_single_source,,0,none,none,none,none,,,0,none,none,class,davie2018,Serotonergic,pass,False,none_single_source,none_single_source,davie2018,davie2018,class,1,4,cb_intrinsic,6863,HisCl:off,0.0,0.0,0.0,0.0,
SMP588,dopamine,0,none,none,none,none_single_source,,,0,none,none_single_source,0,none,none,none_single_source,,-1,high,mid,high,-1,DopEcR,Dop2R,-1,high,-1,class,davie2018,Serotonergic,pass,False,none_single_source,none_single_source,davie2018,davie2018,class,1,4,cb_intrinsic,6863,Dop1R/DopEcR:mid;Dop2R:high,0.0,0.0,3.071,17.495,
SMP588,octopamine,0,none,none,none,none_single_source,,,0,none,none_single_source,0,none,none,none_single_source,,0,mid,mid,mid,mixed,Octbeta2R,Octalpha2R,1,mid,+1,class,davie2018,Serotonergic,pass,False,none_single_source,none_single_source,davie2018,davie2018,class,1,4,cb_intrinsic,6863,Oamb/Octbeta:mid;Octalpha2R:mid,0.0,0.0,2.589,1.187,
SMP588,serotonin,0,none,none,none,none_single_source,,,0,none,none_single_source,0,none,none,none_single_source,,-1,high,none,high,-1,,5-HT1A,-1,high,-1,class,davie2018,Serotonergic,pass,False,none_single_source,none_single_source,davie2018,davie2018,class,1,4,cb_intrinsic,6863,5-HT2/7:off;5-HT1:high,0.0,0.0,0.0,2.563,
SMP732,acetylcholine,1,mid,mid,none,+1,nAChRalpha6,,1,mid,+1,1,mid,mid,+1,nAChRalpha6,1,high,high,none,+1,mAChR-A,,1,high,+1,class,davie2018,Serotonergic,pass,False,primary,primary,davie2018,davie2018,class,1,2,cb_intrinsic,1117,nAChR:mid;mAChR-A:high;mAChR-B:off,28.321,0.0,1.276,0.0,
SMP732,gaba,-1,mid,none,mid,-1,,Rdl,-1,mid,-1,-1,mid,none,-1,,-1,mid,none,mid,-1,,GABA-B-R1,-1,mid,-1,class,davie2018,Serotonergic,pass,False,primary,primary,davie2018,davie2018,class,1,2,cb_intrinsic,1117,GABA-A:mid;GABA-B:mid,0.0,16.683,0.0,2.052,
SMP732,glutamate,-1,mid,mid,mid,mixed,GluRIB,GluClalpha,-1,mid,mixed,-1,mid,mid,mixed,GluRIB,-1,low,none,low,-1,,mGluR,-1,low,-1,class,davie2018,Serotonergic,pass,False,primary,primary,davie2018,davie2018,class,1,2,cb_intrinsic,1117,GluCl:mid;iGluR:mid;mGluR:low,1.748,2.806,0.0,0.427,
SMP732,histamine,-1,none,none,none,none_single_source,,,-1,none,none_single_source,-1,none,none,none_single_source,,0,none,none,none,none,,,0,none,none,class,davie2018,Serotonergic,pass,False,none_single_source,none_single_source,davie2018,davie2018,class,1,2,cb_intrinsic,1117,HisCl:off,0.0,0.0,0.0,0.0,
SMP732,dopamine,0,none,none,none,none_single_source,,,0,none,none_single_source,0,none,none,none_single_source,,-1,high,mid,high,-1,DopEcR,Dop2R,-1,high,-1,class,davie2018,Serotonergic,pass,False,none_single_source,none_single_source,davie2018,davie2018,class,1,2,cb_intrinsic,1117,Dop1R/DopEcR:mid;Dop2R:high,0.0,0.0,3.071,17.495,
SMP732,octopamine,0,none,none,none,none_single_source,,,0,none,none_single_source,0,none,none,none_single_source,,0,mid,mid,mid,mixed,Octbeta2R,Octalpha2R,1,mid,+1,class,davie2018,Serotonergic,pass,False,none_single_source,none_single_source,davie2018,davie2018,class,1,2,cb_intrinsic,1117,Oamb/Octbeta:mid;Octalpha2R:mid,0.0,0.0,2.589,1.187,
SMP732,serotonin,0,none,none,none,none_single_source,,,0,none,none_single_source,0,none,none,none_single_source,,-1,high,none,high,-1,,5-HT1A,-1,high,-1,class,davie2018,Serotonergic,pass,False,none_single_source,none_single_source,davie2018,davie2018,class,1,2,cb_intrinsic,1117,5-HT2/7:off;5-HT1:high,0.0,0.0,0.0,2.563,
SMP735,acetylcholine,1,mid,mid,none,+1,nAChRalpha6,,1,mid,+1,1,mid,mid,+1,nAChRalpha6,1,high,high,none,+1,mAChR-A,,1,high,+1,class,davie2018,Serotonergic,pass,False,primary,primary,davie2018,davie2018,class,1,3,cb_intrinsic,1192,nAChR:mid;mAChR-A:high;mAChR-B:off,28.321,0.0,1.276,0.0,
SMP735,gaba,-1,mid,none,mid,-1,,Rdl,-1,mid,-1,-1,mid,none,-1,,-1,mid,none,mid,-1,,GABA-B-R1,-1,mid,-1,class,davie2018,Serotonergic,pass,False,primary,primary,davie2018,davie2018,class,1,3,cb_intrinsic,1192,GABA-A:mid;GABA-B:mid,0.0,16.683,0.0,2.052,
SMP735,glutamate,-1,mid,mid,mid,mixed,GluRIB,GluClalpha,-1,mid,mixed,-1,mid,mid,mixed,GluRIB,-1,low,none,low,-1,,mGluR,-1,low,-1,class,davie2018,Serotonergic,pass,False,primary,primary,davie2018,davie2018,class,1,3,cb_intrinsic,1192,GluCl:mid;iGluR:mid;mGluR:low,1.748,2.806,0.0,0.427,
SMP735,histamine,-1,none,none,none,none_single_source,,,-1,none,none_single_source,-1,none,none,none_single_source,,0,none,none,none,none,,,0,none,none,class,davie2018,Serotonergic,pass,False,none_single_source,none_single_source,davie2018,davie2018,class,1,3,cb_intrinsic,1192,HisCl:off,0.0,0.0,0.0,0.0,
SMP735,dopamine,0,none,none,none,none_single_source,,,0,none,none_single_source,0,none,none,none_single_source,,-1,high,mid,high,-1,DopEcR,Dop2R,-1,high,-1,class,davie2018,Serotonergic,pass,False,none_single_source,none_single_source,davie2018,davie2018,class,1,3,cb_intrinsic,1192,Dop1R/DopEcR:mid;Dop2R:high,0.0,0.0,3.071,17.495,
SMP735,octopamine,0,none,none,none,none_single_source,,,0,none,none_single_source,0,none,none,none_single_source,,0,mid,mid,mid,mixed,Octbeta2R,Octalpha2R,1,mid,+1,class,davie2018,Serotonergic,pass,False,none_single_source,none_single_source,davie2018,davie2018,class,1,3,cb_intrinsic,1192,Oamb/Octbeta:mid;Octalpha2R:mid,0.0,0.0,2.589,1.187,
SMP735,serotonin,0,none,none,none,none_single_source,,,0,none,none_single_source,0,none,none,none_single_source,,-1,high,none,high,-1,,5-HT1A,-1,high,-1,class,davie2018,Serotonergic,pass,False,none_single_source,none_single_source,davie2018,davie2018,class,1,3,cb_intrinsic,1192,5-HT2/7:off;5-HT1:high,0.0,0.0,0.0,2.563,
SMP737,acetylcholine,1,mid,mid,none,+1,nAChRalpha6,,1,mid,+1,1,mid,mid,+1,nAChRalpha6,1,high,high,none,+1,mAChR-A,,1,high,+1,class,davie2018,Serotonergic,pass,False,primary,primary,davie2018,davie2018,class,1,6,cb_intrinsic,2264,nAChR:mid;mAChR-A:high;mAChR-B:off,28.321,0.0,1.276,0.0,
SMP737,gaba,-1,mid,none,mid,-1,,Rdl,-1,mid,-1,-1,mid,none,-1,,-1,mid,none,mid,-1,,GABA-B-R1,-1,mid,-1,class,davie2018,Serotonergic,pass,False,primary,primary,davie2018,davie2018,class,1,6,cb_intrinsic,2264,GABA-A:mid;GABA-B:mid,0.0,16.683,0.0,2.052,
SMP737,glutamate,-1,mid,mid,mid,mixed,GluRIB,GluClalpha,-1,mid,mixed,-1,mid,mid,mixed,GluRIB,-1,low,none,low,-1,,mGluR,-1,low,-1,class,davie2018,Serotonergic,pass,False,primary,primary,davie2018,davie2018,class,1,6,cb_intrinsic,2264,GluCl:mid;iGluR:mid;mGluR:low,1.748,2.806,0.0,0.427,
SMP737,histamine,-1,none,none,none,none_single_source,,,-1,none,none_single_source,-1,none,none,none_single_source,,0,none,none,none,none,,,0,none,none,class,davie2018,Serotonergic,pass,False,none_single_source,none_single_source,davie2018,davie2018,class,1,6,cb_intrinsic,2264,HisCl:off,0.0,0.0,0.0,0.0,
SMP737,dopamine,0,none,none,none,none_single_source,,,0,none,none_single_source,0,none,none,none_single_source,,-1,high,mid,high,-1,DopEcR,Dop2R,-1,high,-1,class,davie2018,Serotonergic,pass,False,none_single_source,none_single_source,davie2018,davie2018,class,1,6,cb_intrinsic,2264,Dop1R/DopEcR:mid;Dop2R:high,0.0,0.0,3.071,17.495,
SMP737,octopamine,0,none,none,none,none_single_source,,,0,none,none_single_source,0,none,none,none_single_source,,0,mid,mid,mid,mixed,Octbeta2R,Octalpha2R,1,mid,+1,class,davie2018,Serotonergic,pass,False,none_single_source,none_single_source,davie2018,davie2018,class,1,6,cb_intrinsic,2264,Oamb/Octbeta:mid;Octalpha2R:mid,0.0,0.0,2.589,1.187,
SMP737,serotonin,0,none,none,none,none_single_source,,,0,none,none_single_source,0,none,none,none_single_source,,-1,high,none,high,-1,,5-HT1A,-1,high,-1,class,davie2018,Serotonergic,pass,False,none_single_source,none_single_source,davie2018,davie2018,class,1,6,cb_intrinsic,2264,5-HT2/7:off;5-HT1:high,0.0,0.0,0.0,2.563,
SMP738,acetylcholine,1,mid,mid,none,+1,nAChRalpha6,,1,mid,+1,1,mid,mid,+1,nAChRalpha6,1,high,high,none,+1,mAChR-A,,1,high,+1,class,davie2018,Serotonergic,pass,False,primary,primary,davie2018,davie2018,class,1,9,cb_intrinsic,2385,nAChR:mid;mAChR-A:high;mAChR-B:off,28.321,0.0,1.276,0.0,
SMP738,gaba,-1,mid,none,mid,-1,,Rdl,-1,mid,-1,-1,mid,none,-1,,-1,mid,none,mid,-1,,GABA-B-R1,-1,mid,-1,class,davie2018,Serotonergic,pass,False,primary,primary,davie2018,davie2018,class,1,9,cb_intrinsic,2385,GABA-A:mid;GABA-B:mid,0.0,16.683,0.0,2.052,
SMP738,glutamate,-1,mid,mid,mid,mixed,GluRIB,GluClalpha,-1,mid,mixed,-1,mid,mid,mixed,GluRIB,-1,low,none,low,-1,,mGluR,-1,low,-1,class,davie2018,Serotonergic,pass,False,primary,primary,davie2018,davie2018,class,1,9,cb_intrinsic,2385,GluCl:mid;iGluR:mid;mGluR:low,1.748,2.806,0.0,0.427,
SMP738,histamine,-1,none,none,none,none_single_source,,,-1,none,none_single_source,-1,none,none,none_single_source,,0,none,none,none,none,,,0,none,none,class,davie2018,Serotonergic,pass,False,none_single_source,none_single_source,davie2018,davie2018,class,1,9,cb_intrinsic,2385,HisCl:off,0.0,0.0,0.0,0.0,
SMP738,dopamine,0,none,none,none,none_single_source,,,0,none,none_single_source,0,none,none,none_single_source,,-1,high,mid,high,-1,DopEcR,Dop2R,-1,high,-1,class,davie2018,Serotonergic,pass,False,none_single_source,none_single_source,davie2018,davie2018,class,1,9,cb_intrinsic,2385,Dop1R/DopEcR:mid;Dop2R:high,0.0,0.0,3.071,17.495,
SMP738,octopamine,0,none,none,none,none_single_source,,,0,none,none_single_source,0,none,none,none_single_source,,0,mid,mid,mid,mixed,Octbeta2R,Octalpha2R,1,mid,+1,class,davie2018,Serotonergic,pass,False,none_single_source,none_single_source,davie2018,davie2018,class,1,9,cb_intrinsic,2385,Oamb/Octbeta:mid;Octalpha2R:mid,0.0,0.0,2.589,1.187,
SMP738,serotonin,0,none,none,none,none_single_source,,,0,none,none_single_source,0,none,none,none_single_source,,-1,high,none,high,-1,,5-HT1A,-1,high,-1,class,davie2018,Serotonergic,pass,False,none_single_source,none_single_source,davie2018,davie2018,class,1,9,cb_intrinsic,2385,5-HT2/7:off;5-HT1:high,0.0,0.0,0.0,2.563,
SMP741,acetylcholine,1,mid,mid,none,+1,nAChRalpha6,,1,mid,+1,1,mid,mid,+1,nAChRalpha6,1,high,high,none,+1,mAChR-A,,1,high,+1,class,davie2018,Serotonergic,pass,False,primary,primary,davie2018,davie2018,class,1,8,cb_intrinsic,2819,nAChR:mid;mAChR-A:high;mAChR-B:off,28.321,0.0,1.276,0.0,
SMP741,gaba,-1,mid,none,mid,-1,,Rdl,-1,mid,-1,-1,mid,none,-1,,-1,mid,none,mid,-1,,GABA-B-R1,-1,mid,-1,class,davie2018,Serotonergic,pass,False,primary,primary,davie2018,davie2018,class,1,8,cb_intrinsic,2819,GABA-A:mid;GABA-B:mid,0.0,16.683,0.0,2.052,
SMP741,glutamate,-1,mid,mid,mid,mixed,GluRIB,GluClalpha,-1,mid,mixed,-1,mid,mid,mixed,GluRIB,-1,low,none,low,-1,,mGluR,-1,low,-1,class,davie2018,Serotonergic,pass,False,primary,primary,davie2018,davie2018,class,1,8,cb_intrinsic,2819,GluCl:mid;iGluR:mid;mGluR:low,1.748,2.806,0.0,0.427,
SMP741,histamine,-1,none,none,none,none_single_source,,,-1,none,none_single_source,-1,none,none,none_single_source,,0,none,none,none,none,,,0,none,none,class,davie2018,Serotonergic,pass,False,none_single_source,none_single_source,davie2018,davie2018,class,1,8,cb_intrinsic,2819,HisCl:off,0.0,0.0,0.0,0.0,
